1779691154.332959982	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782939136  
1779691154.675608474	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782943232  
1779691155.017603311	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782943232  
1779691155.361660369	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782947328  
1779691155.707953225	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782951424  
1779691156.049824976	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782955520  
1779691156.392227568	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22782959616  
1779691156.732855050	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22795542528  
1779691157.075950320	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22795546624  
1779691157.421018488	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,22795546624  
1779691157.768050353	device,VRAM Total Memory (B),VRAM Total Used Memory (B) card0,25753026560,1427128320  
